,Location,median_income,gini_index
962,"Douglas County, Kansas: Summary level: 050, state:20> county:045",80752,0.4753
963,"Sheridan County, Kansas: Summary level: 050, state:20> county:179",71563,0.3909
964,"Miami County, Kansas: Summary level: 050, state:20> county:121",80057,0.4206
965,"Gray County, Kansas: Summary level: 050, state:20> county:069",67969,0.3719
966,"Wallace County, Kansas: Summary level: 050, state:20> county:199",82692,0.4577
967,"Chase County, Kansas: Summary level: 050, state:20> county:017",61375,0.4174
968,"Stevens County, Kansas: Summary level: 050, state:20> county:189",65519,0.4308
969,"Washington County, Kansas: Summary level: 050, state:20> county:201",59153,0.427
970,"Wichita County, Kansas: Summary level: 050, state:20> county:203",61845,0.3885
971,"Chautauqua County, Kansas: Summary level: 050, state:20> county:019",53581,0.4493
972,"Morton County, Kansas: Summary level: 050, state:20> county:129",57292,0.4192
973,"Norton County, Kansas: Summary level: 050, state:20> county:137",63505,0.362
974,"Reno County, Kansas: Summary level: 050, state:20> county:155",58915,0.4303
975,"Barton County, Kansas: Summary level: 050, state:20> county:009",62281,0.4494
976,"Cloud County, Kansas: Summary level: 050, state:20> county:029",54579,0.4108
977,"Doniphan County, Kansas: Summary level: 050, state:20> county:043",64342,0.4175
978,"Edwards County, Kansas: Summary level: 050, state:20> county:047",57500,0.4231
979,"Haskell County, Kansas: Summary level: 050, state:20> county:081",59458,0.4284
980,"Lane County, Kansas: Summary level: 050, state:20> county:101",68250,0.4473
981,"Rush County, Kansas: Summary level: 050, state:20> county:165",64500,0.4146
982,"Scott County, Kansas: Summary level: 050, state:20> county:171",73864,0.3598
983,"Marion County, Kansas: Summary level: 050, state:20> county:115",62578,0.4237
984,"Neosho County, Kansas: Summary level: 050, state:20> county:133",56117,0.464
985,"Brown County, Kansas: Summary level: 050, state:20> county:013",54503,0.4225
986,"Ottawa County, Kansas: Summary level: 050, state:20> county:143",66977,0.4305
987,"Phillips County, Kansas: Summary level: 050, state:20> county:147",60827,0.3691
988,"Riley County, Kansas: Summary level: 050, state:20> county:161",66149,0.4853
989,"Barber County, Kansas: Summary level: 050, state:20> county:007",69583,0.464
990,"Decatur County, Kansas: Summary level: 050, state:20> county:039",57014,0.4913
991,"Dickinson County, Kansas: Summary level: 050, state:20> county:041",61090,0.4012
992,"Jefferson County, Kansas: Summary level: 050, state:20> county:087",72686,0.3542
993,"Harrison County, Kentucky: Summary level: 050, state:21> county:097",58183,0.4424
994,"Butler County, Kentucky: Summary level: 050, state:21> county:031",51453,0.4453
995,"Trimble County, Kentucky: Summary level: 050, state:21> county:223",57829,0.4243
996,"Edmonson County, Kentucky: Summary level: 050, state:21> county:061",49402,0.4518
997,"Hickman County, Kentucky: Summary level: 050, state:21> county:105",48892,0.4051
998,"Bracken County, Kentucky: Summary level: 050, state:21> county:023",57551,0.4565
999,"Lyon County, Kentucky: Summary level: 050, state:21> county:143",61094,0.4545
1000,"Nelson County, Kentucky: Summary level: 050, state:21> county:179",67030,0.4518
1001,"Wayne County, Kentucky: Summary level: 050, state:21> county:231",42399,0.4395
1002,"Lewis County, Kentucky: Summary level: 050, state:21> county:135",45348,0.4954
1003,"Marion County, Kentucky: Summary level: 050, state:21> county:155",53474,0.4659
1004,"Trigg County, Kentucky: Summary level: 050, state:21> county:221",62847,0.4345
1005,"Woodford County, Kentucky: Summary level: 050, state:21> county:239",71898,0.4444
1006,"Boone County, Kentucky: Summary level: 050, state:21> county:015",85821,0.4162
1007,"Leslie County, Kentucky: Summary level: 050, state:21> county:131",37331,0.4982
1008,"Jessamine County, Kentucky: Summary level: 050, state:21> county:113",63313,0.4777
1009,"Knox County, Kentucky: Summary level: 050, state:21> county:121",32795,0.5063
1010,"Lawrence County, Kentucky: Summary level: 050, state:21> county:127",41633,0.4994
1011,"Letcher County, Kentucky: Summary level: 050, state:21> county:133",37542,0.475
1012,"Livingston County, Kentucky: Summary level: 050, state:21> county:139",55104,0.4564
1013,"McCracken County, Kentucky: Summary level: 050, state:21> county:145",61121,0.5237
1014,"Pike County, Kentucky: Summary level: 050, state:21> county:195",41104,0.5062
1015,"Shelby County, Kentucky: Summary level: 050, state:21> county:211",74261,0.4479
1016,"Whitley County, Kentucky: Summary level: 050, state:21> county:235",43904,0.4877
1017,"Anderson County, Kentucky: Summary level: 050, state:21> county:005",65605,0.3976
1018,"Breckinridge County, Kentucky: Summary level: 050, state:21> county:027",58692,0.4115
1019,"Floyd County, Kentucky: Summary level: 050, state:21> county:071",37897,0.5043
1020,"Franklin County, Kentucky: Summary level: 050, state:21> county:073",66952,0.3981
1021,"Kenton County, Kentucky: Summary level: 050, state:21> county:117",73318,0.4469
1022,"McCreary County, Kentucky: Summary level: 050, state:21> county:147",25401,0.4984
1023,"Madison County, Kentucky: Summary level: 050, state:21> county:151",62559,0.4551
1024,"Magoffin County, Kentucky: Summary level: 050, state:21> county:153",38239,0.4923
1025,"Metcalfe County, Kentucky: Summary level: 050, state:21> county:169",42323,0.433
1026,"Owsley County, Kentucky: Summary level: 050, state:21> county:189",38867,0.5347
1027,"Rowan County, Kentucky: Summary level: 050, state:21> county:205",51043,0.4659
1028,"Simpson County, Kentucky: Summary level: 050, state:21> county:213",55820,0.433
1029,"Taylor County, Kentucky: Summary level: 050, state:21> county:217",45787,0.4594
1030,"Clark County, Kentucky: Summary level: 050, state:21> county:049",65000,0.4377
1031,"Todd County, Kentucky: Summary level: 050, state:21> county:219",48080,0.4403
1032,"Carlisle County, Kentucky: Summary level: 050, state:21> county:039",51994,0.4714
1033,"Carroll County, Kentucky: Summary level: 050, state:21> county:041",48410,0.4687
1034,"Clinton County, Kentucky: Summary level: 050, state:21> county:053",37261,0.4876
1035,"Estill County, Kentucky: Summary level: 050, state:21> county:065",39844,0.4678
1036,"Gallatin County, Kentucky: Summary level: 050, state:21> county:077",53415,0.3904
1037,"Garrard County, Kentucky: Summary level: 050, state:21> county:079",59262,0.4434
1038,"Greenup County, Kentucky: Summary level: 050, state:21> county:089",56809,0.4585
1039,"Fleming County, Kentucky: Summary level: 050, state:21> county:069",50449,0.4871
1040,"Campbell County, Kentucky: Summary level: 050, state:21> county:037",77154,0.4542
1041,"Carter County, Kentucky: Summary level: 050, state:21> county:043",42798,0.4372
1042,"Elliott County, Kentucky: Summary level: 050, state:21> county:063",32826,0.4681
1043,"Grant County, Kentucky: Summary level: 050, state:21> county:081",49805,0.421
1044,"Jefferson County, Kentucky: Summary level: 050, state:21> county:111",68608,0.4814
1045,"Larue County, Kentucky: Summary level: 050, state:21> county:123",49393,0.4172
1046,"Logan County, Kentucky: Summary level: 050, state:21> county:141",54266,0.4376
1047,"Mason County, Kentucky: Summary level: 050, state:21> county:161",57585,0.5111
1048,"Mercer County, Kentucky: Summary level: 050, state:21> county:167",62149,0.4324
1049,"Pendleton County, Kentucky: Summary level: 050, state:21> county:191",59809,0.4125
1050,"Robertson County, Kentucky: Summary level: 050, state:21> county:201",50486,0.5056
1051,"Russell County, Kentucky: Summary level: 050, state:21> county:207",43333,0.4537
1052,"Spencer County, Kentucky: Summary level: 050, state:21> county:215",75463,0.3916
1053,"Washington County, Kentucky: Summary level: 050, state:21> county:229",57930,0.4197
1054,"Bath County, Kentucky: Summary level: 050, state:21> county:011",42390,0.475
1055,"Ballard County, Kentucky: Summary level: 050, state:21> county:007",54776,0.4534
1056,"Barren County, Kentucky: Summary level: 050, state:21> county:009",47197,0.4378
1057,"Boyle County, Kentucky: Summary level: 050, state:21> county:021",55167,0.4685
1058,"Green County, Kentucky: Summary level: 050, state:21> county:087",48768,0.5112
1059,"Hancock County, Kentucky: Summary level: 050, state:21> county:091",56799,0.3814
1060,"Harlan County, Kentucky: Summary level: 050, state:21> county:095",32414,0.492
1061,"Martin County, Kentucky: Summary level: 050, state:21> county:159",40551,0.4422
1062,"Hardin County, Kentucky: Summary level: 050, state:21> county:093",64993,0.4277
1063,"Lincoln County, Kentucky: Summary level: 050, state:21> county:137",46332,0.4371
1064,"McLean County, Kentucky: Summary level: 050, state:21> county:149",55139,0.4124
1065,"Monroe County, Kentucky: Summary level: 050, state:21> county:171",49074,0.5167
1066,"Ohio County, Kentucky: Summary level: 050, state:21> county:183",47688,0.4644
1067,"Powell County, Kentucky: Summary level: 050, state:21> county:197",49564,0.4559
1068,"Union County, Kentucky: Summary level: 050, state:21> county:225",52986,0.4293
1069,"Webster County, Kentucky: Summary level: 050, state:21> county:233",49579,0.4584
1070,"Caldwell County, Kentucky: Summary level: 050, state:21> county:033",54840,0.4803
1071,"Calloway County, Kentucky: Summary level: 050, state:21> county:035",56556,0.4871
1072,"Casey County, Kentucky: Summary level: 050, state:21> county:045",42740,0.4602
1073,"Christian County, Kentucky: Summary level: 050, state:21> county:047",48734,0.4544
1074,"Daviess County, Kentucky: Summary level: 050, state:21> county:059",62027,0.4574
1075,"Grayson County, Kentucky: Summary level: 050, state:21> county:085",43815,0.4508
1076,"Henderson County, Kentucky: Summary level: 050, state:21> county:101",56053,0.4478
1077,"Henry County, Kentucky: Summary level: 050, state:21> county:103",57898,0.4338
1078,"Hopkins County, Kentucky: Summary level: 050, state:21> county:107",56627,0.446
1079,"Jackson County, Kentucky: Summary level: 050, state:21> county:109",38369,0.4544
1080,"Laurel County, Kentucky: Summary level: 050, state:21> county:125",45838,0.4724
1081,"Marshall County, Kentucky: Summary level: 050, state:21> county:157",63159,0.4363
1082,"Meade County, Kentucky: Summary level: 050, state:21> county:163",62452,0.4016
1083,"Montgomery County, Kentucky: Summary level: 050, state:21> county:173",53083,0.4407
1084,"Nicholas County, Kentucky: Summary level: 050, state:21> county:181",51359,0.45
1085,"Oldham County, Kentucky: Summary level: 050, state:21> county:185",104321,0.4276
1086,"Owen County, Kentucky: Summary level: 050, state:21> county:187",51524,0.4772
1087,"Rockcastle County, Kentucky: Summary level: 050, state:21> county:203",47950,0.458
1088,"Scott County, Kentucky: Summary level: 050, state:21> county:209",77141,0.4204
1089,"Warren County, Kentucky: Summary level: 050, state:21> county:227",60869,0.4706
1090,"Allen County, Kentucky: Summary level: 050, state:21> county:003",51341,0.4495
1091,"Bourbon County, Kentucky: Summary level: 050, state:21> county:017",59520,0.4538
1092,"Boyd County, Kentucky: Summary level: 050, state:21> county:019",58594,0.5131
1093,"Bullitt County, Kentucky: Summary level: 050, state:21> county:029",69299,0.3835
1094,"Crittenden County, Kentucky: Summary level: 050, state:21> county:055",55497,0.449
1095,"Fayette County, Kentucky: Summary level: 050, state:21> county:067",71698,0.4972
1096,"Fulton County, Kentucky: Summary level: 050, state:21> county:075",40611,0.4751
1097,"Johnson County, Kentucky: Summary level: 050, state:21> county:115",46920,0.4874
1098,"Knott County, Kentucky: Summary level: 050, state:21> county:119",38472,0.4668
1099,"Menifee County, Kentucky: Summary level: 050, state:21> county:165",46962,0.3973
1100,"Morgan County, Kentucky: Summary level: 050, state:21> county:175",41341,0.455
1101,"Muhlenberg County, Kentucky: Summary level: 050, state:21> county:177",52140,0.4252
1102,"Perry County, Kentucky: Summary level: 050, state:21> county:193",43024,0.5067
1103,"Pulaski County, Kentucky: Summary level: 050, state:21> county:199",47785,0.5015
1104,"Wolfe County, Kentucky: Summary level: 050, state:21> county:237",33125,0.4947
1105,"Clay County, Kentucky: Summary level: 050, state:21> county:051",31990,0.5102
1106,"Adair County, Kentucky: Summary level: 050, state:21> county:001",44873,0.4436
1107,"Bell County, Kentucky: Summary level: 050, state:21> county:013",31128,0.5006
1108,"Breathitt County, Kentucky: Summary level: 050, state:21> county:025",31748,0.5221
1109,"Cumberland County, Kentucky: Summary level: 050, state:21> county:057",43041,0.4734
1110,"Graves County, Kentucky: Summary level: 050, state:21> county:083",52914,0.4703
1111,"Hart County, Kentucky: Summary level: 050, state:21> county:099",45460,0.4516
1112,"Lee County, Kentucky: Summary level: 050, state:21> county:129",35062,0.5099
1113,"Hancock County, Maine: Summary level: 050, state:23> county:009",66242,0.4655
1114,"Oxford County, Maine: Summary level: 050, state:23> county:017",54970,0.4165
1115,"Lincoln County, Maine: Summary level: 050, state:23> county:015",69352,0.4455
1116,"Waldo County, Maine: Summary level: 050, state:23> county:027",61640,0.4458
1117,"Penobscot County, Maine: Summary level: 050, state:23> county:019",61325,0.4524
1118,"Piscataquis County, Maine: Summary level: 050, state:23> county:021",49721,0.4396
1119,"Androscoggin County, Maine: Summary level: 050, state:23> county:001",63360,0.4245
